job_title,location,city_tier,experience_level,experience_years_mid,company_size,remote,skills_required,salary_lpa,posted_date
Data Scientist,Pune,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"Python, NLP, Statistics",32.2,2026-07-10
QA Engineer,Indore,Tier-2,Mid (3-6 yrs),4.5,Enterprise,False,"Selenium, Python, SQL, Manual Testing",12.9,2026-07-11
Data Engineer,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"AWS, Airflow, Python, SQL, Spark",16.9,2026-07-11
Business Analyst,Pune,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Excel, Communication, Power BI, Statistics, SQL",14.7,2026-07-11
DevOps Engineer,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"Linux, Kubernetes, AWS, CI/CD, Docker",16.8,2026-07-11
Cloud Engineer,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Kubernetes, Docker, Azure",15.4,2026-07-11
Backend Developer,Kanpur,Tier-3,Junior (1-3 yrs),2.0,Mid-size,False,"SQL, AWS, Node.js",10.9,2026-07-11
Data Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Startup,True,"Python, Spark, Airflow, AWS, SQL",22.1,2026-07-11
Product Manager,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Statistics, SQL, Agile, Communication",33.8,2026-07-11
Data Analyst,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"Tableau, Statistics, SQL",5.0,2026-07-11
Business Analyst,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Statistics, Power BI, Communication",21.6,2026-07-11
Data Scientist,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Machine Learning, Statistics, NLP, Python, Deep Learning, LangGraph",37.5,2026-07-11
Data Analyst,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Tableau, SQL, Excel, Statistics, Python",22.9,2026-07-11
Data Scientist,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"Python, NLP, Statistics, SQL, Machine Learning",18.2,2026-07-11
ML Engineer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"MLOps, AWS, Deep Learning, Python, Docker, RAG",51.3,2026-07-11
Backend Developer,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,True,"Python, SQL, Node.js, AWS, Docker",29.8,2026-07-11
Data Analyst,Bhopal,Tier-3,Mid (3-6 yrs),4.5,Mid-size,True,"Tableau, Python, Excel, Statistics",10.3,2026-07-11
Frontend Developer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"JavaScript, React, TypeScript",11.2,2026-07-11
Product Manager,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Excel, SQL, Communication, Statistics, Agile",22.0,2026-07-11
ML Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Enterprise,True,"Deep Learning, Machine Learning, Docker",34.1,2026-07-11
Data Analyst,Lucknow,Tier-2,Mid (3-6 yrs),4.5,Enterprise,True,"SQL, Excel, Tableau, Statistics, Power BI",11.6,2026-07-11
ML Engineer,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"Deep Learning, MLOps, Python, Machine Learning, Docker",24.3,2026-07-11
Software Engineer,Nagpur,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"System Design, Git, Python, SQL",15.6,2026-07-11
Software Engineer,Guwahati,Tier-3,Fresher (0-1 yrs),0.5,Startup,False,"Python, Git, SQL",7.7,2026-07-11
DevOps Engineer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Mid-size,True,"Kubernetes, Linux, Docker, CI/CD, AWS",23.7,2026-07-11
Frontend Developer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"React, HTML/CSS, TypeScript, JavaScript",25.7,2026-07-11
Cloud Engineer,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Mid-size,True,"Kubernetes, Docker, Azure, AWS",28.4,2026-07-11
Data Engineer,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Enterprise,True,"Spark, AWS, Airflow, SQL",29.0,2026-07-11
Data Scientist,Coimbatore,Tier-2,Mid (3-6 yrs),4.5,Enterprise,False,"SQL, Statistics, Deep Learning, Machine Learning, LLM Fine-tuning",24.2,2026-07-11
Data Analyst,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Excel, Tableau, Python, SQL",9.5,2026-07-11
Frontend Developer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Startup,True,"HTML/CSS, TypeScript, JavaScript, React",25.0,2026-07-11
Frontend Developer,Coimbatore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"React, HTML/CSS, TypeScript, JavaScript",8.7,2026-07-11
Frontend Developer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"React, HTML/CSS, JavaScript, TypeScript",9.0,2026-07-11
Data Engineer,Kanpur,Tier-3,Senior (6-10 yrs),8.0,Mid-size,True,"Python, SQL, AWS, Airflow",18.8,2026-07-12
Product Manager,Indore,Tier-2,Lead (10+ yrs),13.0,Startup,False,"SQL, Excel, Agile, Communication, Statistics",27.2,2026-07-12
DevOps Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Kubernetes, Linux, Docker",26.2,2026-07-12
Data Scientist,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Statistics, Deep Learning, Python, LangChain",28.3,2026-07-12
ML Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"MLOps, Docker, Deep Learning, Python, AWS",34.6,2026-07-12
Software Engineer,Jaipur,Tier-2,Lead (10+ yrs),13.0,Startup,False,"System Design, Python, Java",23.0,2026-07-12
Data Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"SQL, AWS, Spark",34.3,2026-07-12
Backend Developer,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Startup,True,"Node.js, Docker, Python, SQL, AWS",10.1,2026-07-12
Backend Developer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"SQL, AWS, Node.js",23.3,2026-07-12
Product Manager,Kanpur,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,False,"Communication, SQL, Agile, Excel",13.6,2026-07-12
Software Engineer,Pune,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Java, Python, Git, Prompt Engineering",16.7,2026-07-12
Cloud Engineer,Coimbatore,Tier-2,Mid (3-6 yrs),4.5,Mid-size,True,"Azure, Linux, Kubernetes",17.0,2026-07-12
Data Analyst,Coimbatore,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Excel, Python, Power BI",15.9,2026-07-12
QA Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"SQL, Selenium, Python, Manual Testing",7.7,2026-07-12
Backend Developer,Pune,Tier-1,Senior (6-10 yrs),8.0,Startup,True,"Python, SQL, AWS, Docker",21.7,2026-07-12
Software Engineer,Coimbatore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"Python, Java, SQL, System Design, Git",9.4,2026-07-12
Data Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"AWS, Airflow, Spark, SQL, Python",23.5,2026-07-12
Data Engineer,Guwahati,Tier-3,Fresher (0-1 yrs),0.5,Startup,True,"Spark, SQL, Airflow, AWS, Python",10.9,2026-07-12
ML Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"AWS, MLOps, Machine Learning, LLM Fine-tuning",25.7,2026-07-12
QA Engineer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Startup,True,"SQL, Selenium, Python, Manual Testing",9.1,2026-07-12
Cloud Engineer,Indore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"Azure, Linux, AWS, Kubernetes, Docker",13.5,2026-07-12
DevOps Engineer,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Enterprise,False,"CI/CD, Kubernetes, Linux, AWS, Docker",20.3,2026-07-12
QA Engineer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Manual Testing, SQL, Python, Selenium",31.4,2026-07-12
Business Analyst,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Excel, Statistics, Power BI",8.9,2026-07-12
DevOps Engineer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Startup,True,"CI/CD, Linux, Docker, AWS",13.9,2026-07-12
QA Engineer,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Mid-size,True,"Selenium, Python, Manual Testing",11.4,2026-07-12
Data Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Spark, AWS, Airflow, Python, LLM Fine-tuning",18.8,2026-07-12
Data Analyst,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Tableau, SQL, Python, Excel, Statistics",11.0,2026-07-12
Data Scientist,Bangalore,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"NLP, Statistics, Python, Deep Learning, LangGraph",38.2,2026-07-12
Data Scientist,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Statistics, SQL, Deep Learning, NLP, Machine Learning",24.1,2026-07-12
Data Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Spark, SQL, Python, Airflow, AWS, RAG",18.4,2026-07-13
DevOps Engineer,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"AWS, CI/CD, Linux, Kubernetes",19.3,2026-07-13
Frontend Developer,Nagpur,Tier-3,Mid (3-6 yrs),4.5,Startup,False,"JavaScript, React, HTML/CSS, TypeScript",9.7,2026-07-13
Software Engineer,Kanpur,Tier-3,Senior (6-10 yrs),8.0,Enterprise,False,"Git, System Design, Python",19.9,2026-07-13
Data Analyst,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Statistics, Excel, Python, Tableau, SQL",8.1,2026-07-13
Business Analyst,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"Power BI, Excel, SQL",14.5,2026-07-13
Data Scientist,Pune,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"Machine Learning, NLP, Python",34.7,2026-07-13
Cloud Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Mid-size,True,"Azure, Kubernetes, Linux",26.4,2026-07-13
Data Scientist,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Mid-size,False,"SQL, Python, Machine Learning, NLP",19.0,2026-07-13
Software Engineer,Ranchi,Tier-3,Junior (1-3 yrs),2.0,Enterprise,False,"Java, Git, SQL, Python",10.7,2026-07-13
Software Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"SQL, System Design, Git, LLM Fine-tuning",26.5,2026-07-13
Product Manager,Lucknow,Tier-2,Lead (10+ yrs),13.0,Startup,False,"SQL, Excel, Agile, Statistics, Communication",26.2,2026-07-13
Cloud Engineer,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Startup,True,"Kubernetes, Azure, Linux",14.0,2026-07-13
Data Scientist,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"SQL, Statistics, Machine Learning, Deep Learning, LangChain",28.7,2026-07-13
Data Analyst,Nagpur,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Tableau, SQL, Excel",6.1,2026-07-13
Product Manager,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"Statistics, Agile, Excel, SQL",22.6,2026-07-13
ML Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Deep Learning, AWS, Machine Learning, Python, Docker",27.4,2026-07-13
Data Engineer,Lucknow,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"Spark, Python, AWS, SQL, Airflow",20.9,2026-07-13
ML Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Machine Learning, Docker, Deep Learning, Python, AWS, RAG",41.7,2026-07-13
QA Engineer,Guwahati,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"SQL, Selenium, Python, Manual Testing",12.4,2026-07-13
Data Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,True,"SQL, AWS, Airflow, LangChain",16.1,2026-07-13
Cloud Engineer,Nagpur,Tier-3,Senior (6-10 yrs),8.0,Mid-size,True,"Kubernetes, AWS, Azure, Linux",19.7,2026-07-13
Business Analyst,Nagpur,Tier-3,Mid (3-6 yrs),4.5,Enterprise,False,"Communication, Statistics, SQL, Power BI, Excel",12.1,2026-07-14
DevOps Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Mid-size,True,"AWS, Kubernetes, CI/CD, Docker",27.7,2026-07-14
Cloud Engineer,Bhopal,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,False,"Kubernetes, AWS, Linux, Docker, Azure",12.9,2026-07-14
Data Analyst,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Excel, Statistics, Power BI, SQL, Tableau",32.7,2026-07-14
Data Analyst,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Statistics, Power BI, Excel, SQL, Python",13.1,2026-07-14
Frontend Developer,Indore,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"TypeScript, React, HTML/CSS, JavaScript",22.7,2026-07-14
Business Analyst,Kanpur,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"SQL, Excel, Statistics",23.7,2026-07-14
QA Engineer,Kanpur,Tier-3,Junior (1-3 yrs),2.0,Mid-size,True,"Manual Testing, SQL, Selenium",6.6,2026-07-14
Cloud Engineer,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Linux, AWS, Azure",18.7,2026-07-14
Software Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"SQL, System Design, Git, Python",21.2,2026-07-14
Business Analyst,Guwahati,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"SQL, Excel, Power BI, Communication, Statistics",20.0,2026-07-14
Product Manager,Bhopal,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Communication, SQL, Agile, Excel, Statistics",12.8,2026-07-14
Software Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"System Design, Python, SQL, Git, Java",16.8,2026-07-14
Business Analyst,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"SQL, Communication, Excel, Power BI, Statistics",31.1,2026-07-14
Data Engineer,Pune,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Spark, Python, SQL, AWS, Airflow, LangChain",30.8,2026-07-14
QA Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Startup,True,"SQL, Manual Testing, Python",19.4,2026-07-14
Software Engineer,Lucknow,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Java, SQL, Python, System Design, RAG",27.0,2026-07-14
Business Analyst,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"SQL, Excel, Power BI, Communication, Statistics",13.5,2026-07-14
Cloud Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Mid-size,True,"Azure, Kubernetes, Docker, Linux",18.4,2026-07-14
Software Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Git, SQL, Java",22.8,2026-07-14
Data Scientist,Pune,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"NLP, Deep Learning, Python, LangGraph",15.5,2026-07-14
Data Analyst,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Python, Excel, Power BI, SQL",23.2,2026-07-14
DevOps Engineer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Startup,True,"Docker, Kubernetes, CI/CD, AWS",22.9,2026-07-14
Data Engineer,Bhopal,Tier-3,Lead (10+ yrs),13.0,Mid-size,True,"AWS, Python, SQL",24.9,2026-07-14
Data Engineer,Ranchi,Tier-3,Junior (1-3 yrs),2.0,Startup,True,"Airflow, SQL, Python, Spark",10.1,2026-07-14
Software Engineer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Python, SQL, Java, System Design, Git",13.5,2026-07-14
QA Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Selenium, SQL, Python, Manual Testing",16.2,2026-07-14
Frontend Developer,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"TypeScript, JavaScript, HTML/CSS",14.5,2026-07-15
Business Analyst,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Enterprise,False,"Excel, Power BI, Statistics",15.6,2026-07-15
Cloud Engineer,Ranchi,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"Docker, AWS, Azure, Linux, Kubernetes",19.4,2026-07-15
DevOps Engineer,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Enterprise,False,"CI/CD, Docker, Linux, AWS",16.5,2026-07-15
Business Analyst,Indore,Tier-2,Senior (6-10 yrs),8.0,Startup,True,"SQL, Excel, Communication, Power BI",14.4,2026-07-15
QA Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"Selenium, SQL, Manual Testing",13.4,2026-07-15
Product Manager,Ranchi,Tier-3,Lead (10+ yrs),13.0,Enterprise,True,"SQL, Statistics, Communication, Agile",27.7,2026-07-15
Frontend Developer,Indore,Tier-2,Mid (3-6 yrs),4.5,Enterprise,False,"TypeScript, HTML/CSS, JavaScript, React",15.3,2026-07-15
DevOps Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"CI/CD, Linux, Docker, AWS, Kubernetes",31.3,2026-07-15
Backend Developer,Jaipur,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"AWS, SQL, Python",15.7,2026-07-15
Data Scientist,Coimbatore,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,False,"Machine Learning, Deep Learning, NLP, Python",19.3,2026-07-15
DevOps Engineer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Kubernetes, Linux, Docker, CI/CD, AWS",21.8,2026-07-15
DevOps Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Enterprise,True,"Docker, Kubernetes, CI/CD, Linux, AWS",32.2,2026-07-15
Software Engineer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Python, Git, System Design, LLM Fine-tuning",30.2,2026-07-15
Product Manager,Guwahati,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,False,"Agile, Excel, SQL, Communication",12.5,2026-07-15
Data Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"AWS, Airflow, SQL, Prompt Engineering",28.0,2026-07-15
Cloud Engineer,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"AWS, Kubernetes, Azure, Linux, Docker",18.8,2026-07-15
Frontend Developer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"JavaScript, React, TypeScript, HTML/CSS",19.4,2026-07-15
Cloud Engineer,Lucknow,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"Linux, Kubernetes, AWS, Docker, Azure",19.4,2026-07-15
ML Engineer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Docker, MLOps, Machine Learning, Python",28.2,2026-07-15
Data Engineer,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Mid-size,True,"Airflow, Python, SQL, Spark",26.6,2026-07-15
Data Engineer,Nagpur,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"AWS, Spark, Airflow, Python",13.9,2026-07-15
Data Scientist,Coimbatore,Tier-2,Mid (3-6 yrs),4.5,Startup,True,"Deep Learning, Python, SQL, LLM Fine-tuning",17.3,2026-07-15
Data Scientist,Bhopal,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"Deep Learning, Statistics, NLP, Machine Learning, Vector Databases",22.8,2026-07-15
Data Analyst,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Enterprise,True,"Statistics, SQL, Power BI",29.4,2026-07-15
Data Scientist,Indore,Tier-2,Mid (3-6 yrs),4.5,Enterprise,False,"Machine Learning, Python, SQL, Statistics, Deep Learning",25.3,2026-07-15
Product Manager,Nagpur,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,True,"SQL, Statistics, Communication, Agile, Excel",10.1,2026-07-15
Cloud Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Kubernetes, Docker, Linux",24.9,2026-07-15
Cloud Engineer,Coimbatore,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,True,"Kubernetes, AWS, Linux, Docker, Azure",16.4,2026-07-15
Data Analyst,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,True,"Statistics, Python, Tableau",7.1,2026-07-16
Software Engineer,Guwahati,Tier-3,Senior (6-10 yrs),8.0,Enterprise,False,"Java, SQL, Git, System Design, Python, RAG",17.8,2026-07-16
Data Scientist,Pune,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Deep Learning, Python, NLP, Statistics",41.9,2026-07-16
QA Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Selenium, SQL, Manual Testing, Python",19.6,2026-07-16
Data Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Enterprise,True,"Spark, Airflow, AWS, Python",33.7,2026-07-16
Data Engineer,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Mid-size,True,"SQL, Spark, Airflow, Prompt Engineering",27.6,2026-07-16
ML Engineer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"Deep Learning, Python, AWS, Docker, LangGraph",33.3,2026-07-16
QA Engineer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Python, SQL, Selenium, Manual Testing",31.0,2026-07-16
Product Manager,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Communication, Agile, Statistics",34.6,2026-07-16
DevOps Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Startup,True,"Linux, Kubernetes, CI/CD",16.3,2026-07-16
Software Engineer,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"Git, Java, Python, SQL, System Design",8.6,2026-07-16
Product Manager,Indore,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"SQL, Agile, Communication, Statistics, Excel",17.5,2026-07-16
Data Scientist,Indore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,True,"Machine Learning, SQL, Deep Learning, LLM Fine-tuning",15.1,2026-07-16
Backend Developer,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Mid-size,False,"Node.js, AWS, Docker",12.4,2026-07-16
Data Scientist,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"SQL, Deep Learning, NLP, Statistics, Machine Learning, Vector Databases",35.2,2026-07-16
Data Analyst,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Excel, Statistics, Tableau, Python",8.4,2026-07-16
Data Engineer,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"AWS, Python, Spark, SQL, Airflow, RAG",15.9,2026-07-16
Data Scientist,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,True,"SQL, Machine Learning, Deep Learning, Python, Statistics, LangGraph",20.3,2026-07-16
DevOps Engineer,Ranchi,Tier-3,Mid (3-6 yrs),4.5,Enterprise,False,"AWS, Linux, Kubernetes, CI/CD",19.9,2026-07-16
Frontend Developer,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"JavaScript, React, HTML/CSS",23.7,2026-07-16
ML Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,True,"MLOps, AWS, Docker, Deep Learning, Python, LangGraph",27.3,2026-07-16
ML Engineer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,True,"Python, Deep Learning, Docker, MLOps, AWS, LangChain",21.8,2026-07-16
ML Engineer,Kanpur,Tier-3,Senior (6-10 yrs),8.0,Enterprise,False,"MLOps, Machine Learning, AWS",29.9,2026-07-16
Data Engineer,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Airflow, Python, AWS",36.6,2026-07-16
Cloud Engineer,Guwahati,Tier-3,Mid (3-6 yrs),4.5,Startup,False,"AWS, Linux, Azure",14.0,2026-07-16
Product Manager,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,True,"Communication, Agile, SQL, Statistics",17.5,2026-07-16
DevOps Engineer,Indore,Tier-2,Senior (6-10 yrs),8.0,Enterprise,True,"Linux, CI/CD, Docker, Kubernetes, AWS",26.0,2026-07-16
Product Manager,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"Excel, Agile, Communication",12.3,2026-07-16
Data Engineer,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"AWS, Airflow, SQL, Spark, LangChain",29.6,2026-07-16
Data Scientist,Jaipur,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"NLP, Deep Learning, SQL, Python",17.0,2026-07-16
Frontend Developer,Guwahati,Tier-3,Lead (10+ yrs),13.0,Startup,True,"HTML/CSS, JavaScript, React, TypeScript",18.3,2026-07-16
Data Scientist,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"SQL, Statistics, Python, RAG",16.0,2026-07-16
DevOps Engineer,Coimbatore,Tier-2,Mid (3-6 yrs),4.5,Startup,True,"AWS, Linux, Kubernetes, CI/CD",18.5,2026-07-16
QA Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Python, SQL, Selenium",8.9,2026-07-17
Software Engineer,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"Java, Python, Git, System Design, RAG",14.3,2026-07-17
Business Analyst,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Communication, Power BI, Excel, Statistics, SQL",11.8,2026-07-17
Cloud Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Startup,True,"Kubernetes, Docker, Azure",25.1,2026-07-17
QA Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"Manual Testing, Selenium, SQL, Python",13.4,2026-07-17
Business Analyst,Bangalore,Tier-1,Lead (10+ yrs),13.0,Enterprise,True,"Statistics, Excel, Power BI, Communication, SQL",30.7,2026-07-17
Product Manager,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Agile, Communication, SQL, Statistics, Excel",18.9,2026-07-17
Backend Developer,Pune,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Python, Node.js, AWS, Docker",36.6,2026-07-17
Cloud Engineer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"Kubernetes, Azure, AWS, Docker, Linux",14.0,2026-07-17
Backend Developer,Pune,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"SQL, Python, Docker",17.6,2026-07-17
Backend Developer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Docker, Node.js, SQL",16.4,2026-07-17
Frontend Developer,Kanpur,Tier-3,Fresher (0-1 yrs),0.5,Startup,False,"React, JavaScript, TypeScript, HTML/CSS",8.1,2026-07-17
