job_title,location,city_tier,experience_level,experience_years_mid,company_size,remote,skills_required,salary_lpa,posted_date,cluster,pca_x,pca_y
Software Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Java, Git, Python, System Design",12.0,2026-02-04,6,-0.1486928192991124,0.6858376399980183
DevOps Engineer,Kanpur,Tier-3,Lead (10+ yrs),13.0,Startup,False,"CI/CD, AWS, Linux, Kubernetes, Docker",25.0,2026-02-05,4,1.6666460388166409,-0.47571213905078036
Data Scientist,Pune,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Deep Learning, Machine Learning, Statistics, Python, Vector Databases",41.1,2026-02-05,5,-0.3027545049786853,0.2685530925891295
Backend Developer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Docker, Node.js, Python, AWS, SQL",23.2,2026-02-05,1,0.4261557708173348,0.8469188316863282
Data Analyst,Nagpur,Tier-3,Junior (1-3 yrs),2.0,Enterprise,True,"Power BI, Statistics, Python, Tableau",6.0,2026-02-05,5,-0.5631014116242462,-0.11805218123747119
Cloud Engineer,Nagpur,Tier-3,Senior (6-10 yrs),8.0,Enterprise,False,"Linux, Azure, Kubernetes, Docker",20.9,2026-02-05,4,1.243446633915819,-0.6035047676275447
Software Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"SQL, Java, Git, Python, LangGraph",12.3,2026-02-05,6,-0.5198952712829119,0.8475448875295925
Software Engineer,Coimbatore,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"Git, Python, SQL, System Design, Java, Prompt Engineering",13.4,2026-02-05,6,-0.5627587518834973,0.9539858155807793
Cloud Engineer,Indore,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,True,"AWS, Linux, Kubernetes, Docker, Azure",15.6,2026-02-05,4,1.661670717665056,-0.47408132251909957
Business Analyst,Bangalore,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Power BI, Communication, SQL",26.1,2026-02-05,0,-0.6537034841678717,-0.4519514699167104
Data Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"Spark, Airflow, SQL, AWS, Python",24.3,2026-02-05,1,-0.010899793881321937,0.9636744355625101
Backend Developer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Python, Node.js, SQL, AWS",16.3,2026-02-05,1,0.021603469694747274,0.8415642185362032
DevOps Engineer,Guwahati,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Docker, CI/CD, Kubernetes, Linux, AWS",12.9,2026-02-05,4,1.6666460388166409,-0.47571213905078036
ML Engineer,Pune,Tier-1,Lead (10+ yrs),13.0,Startup,True,"Deep Learning, AWS, Docker, MLOps, Machine Learning, LLM Fine-tuning",40.8,2026-02-05,7,1.0192508629730892,0.11067433605791316
Data Scientist,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,True,"NLP, Python, Deep Learning, Statistics, RAG",19.2,2026-02-05,5,-0.3579889386480538,0.21421583857954146
Data Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Startup,True,"Spark, Airflow, Python, SQL, LangChain",20.2,2026-02-05,1,-0.43124044504229364,0.8538627066912822
Frontend Developer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"HTML/CSS, JavaScript, React, TypeScript",23.6,2026-02-05,2,0.20368822205144316,-0.7368220004017421
ML Engineer,Pune,Tier-1,Junior (1-3 yrs),2.0,Startup,True,"MLOps, Python, Deep Learning",25.0,2026-02-05,7,0.04890704532228775,0.5047270423038441
Frontend Developer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"TypeScript, HTML/CSS, JavaScript",16.5,2026-02-05,2,0.1811331358190148,-0.6190238880120692
Data Analyst,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Python, SQL, Power BI, Statistics, Tableau",18.3,2026-02-05,5,-0.9754279952450267,0.13104378896847235
QA Engineer,Coimbatore,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,False,"Selenium, Manual Testing, Python",7.2,2026-02-05,3,-0.13102660047039097,0.6354029246627201
Backend Developer,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Mid-size,True,"Python, Docker, SQL, Node.js, AWS",12.8,2026-02-05,1,0.4261557708173348,0.8469188316863282
Data Scientist,Ranchi,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Machine Learning, Statistics, Python, Deep Learning, SQL",17.0,2026-02-05,5,-0.7143904672881287,0.49999205947407555
Cloud Engineer,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Docker, AWS, Linux",17.5,2026-02-05,4,1.228851879260747,-0.2675462459713312
QA Engineer,Nagpur,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Manual Testing, Python, Selenium, SQL",8.4,2026-02-05,3,-0.5433531840911712,0.8844988948686637
Backend Developer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Docker, AWS, Python, Node.js",18.6,2026-02-05,1,0.4261557708173348,0.8469188316863282
Cloud Engineer,Lucknow,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"Kubernetes, AWS, Docker, Linux, Azure",20.2,2026-02-05,4,1.661670717665056,-0.47408132251909957
DevOps Engineer,Ranchi,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"CI/CD, Linux, Docker, AWS, Kubernetes",13.5,2026-02-05,4,1.6666460388166409,-0.47571213905078036
Data Engineer,Kanpur,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,True,"AWS, Spark, SQL, LangGraph",14.7,2026-02-05,1,0.11791479619906998,0.2401817951642211
Frontend Developer,Kanpur,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"HTML/CSS, React, JavaScript, TypeScript",7.4,2026-02-05,2,0.20368822205144316,-0.7368220004017421
Cloud Engineer,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"AWS, Azure, Kubernetes, Linux, Docker",18.7,2026-02-05,4,1.661670717665056,-0.47408132251909957
Data Analyst,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Power BI, Excel, Statistics, SQL",22.0,2026-02-05,0,-1.0410917086851463,-0.7850699323372254
Product Manager,Jaipur,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"SQL, Communication, Agile, Excel",12.7,2026-02-05,0,-0.8366228245231828,-0.7112074431618645
DevOps Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"AWS, Docker, CI/CD, Kubernetes",36.8,2026-02-05,4,1.3734556715957746,-0.33608897651382663
Backend Developer,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"AWS, SQL, Node.js, Python, Docker",15.2,2026-02-05,1,0.4261557708173348,0.8469188316863282
Business Analyst,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Excel, Statistics",15.0,2026-02-05,0,-0.8751124263012662,-0.6131420837562437
Product Manager,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Communication, Excel, SQL, Agile, Statistics",22.3,2026-02-06,0,-1.149911168021316,-1.0018294608069462
Product Manager,Pune,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"SQL, Communication, Excel, Agile",16.5,2026-02-06,0,-0.8366228245231828,-0.7112074431618645
Product Manager,Nagpur,Tier-3,Senior (6-10 yrs),8.0,Startup,False,"Agile, Excel, Statistics, Communication, SQL",17.4,2026-02-06,0,-1.149911168021316,-1.0018294608069462
Business Analyst,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Mid-size,False,"SQL, Power BI, Communication",7.2,2026-02-06,0,-0.6537034841678717,-0.4519514699167104
Data Scientist,Indore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,True,"Deep Learning, Python, SQL, RAG",13.5,2026-02-06,5,-0.4185515353485648,0.7220230637502676
QA Engineer,Indore,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,False,"SQL, Selenium, Manual Testing, Python",8.7,2026-02-06,3,-0.5433531840911712,0.8844988948686637
Business Analyst,Kanpur,Tier-3,Lead (10+ yrs),13.0,Mid-size,True,"SQL, Statistics, Communication, Power BI",19.2,2026-02-06,0,-0.966991827666005,-0.742573487561792
Backend Developer,Indore,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"Python, SQL, Docker, AWS",15.3,2026-02-06,1,0.3908893769216294,0.7540198094051164
Business Analyst,Kanpur,Tier-3,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Statistics, Excel, Communication, Power BI",10.1,2026-02-06,0,-1.2293744540164138,-1.05148838218595
Cloud Engineer,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Startup,True,"Docker, AWS, Kubernetes, Azure",13.6,2026-02-06,4,1.3684803504441898,-0.3344581599821459
Data Engineer,Kanpur,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"AWS, Python, SQL",29.0,2026-02-06,1,-0.013662924200958187,0.7486651962549916
Software Engineer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Java, System Design, SQL, Python, Git",13.4,2026-02-06,6,-0.5610194029198926,0.9349336102039619
DevOps Engineer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Kubernetes, CI/CD, Linux",16.6,2026-02-06,4,0.8438696539448162,-0.6104901973093504
Data Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Startup,True,"Python, SQL, Airflow, AWS",15.7,2026-02-06,1,-0.012217401278659584,0.8573539799423623
DevOps Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Linux, CI/CD, Kubernetes",19.4,2026-02-06,4,0.8438696539448162,-0.6104901973093504
Data Analyst,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,True,"Excel, Statistics, Tableau, SQL",7.4,2026-02-06,0,-0.9393857877140841,-0.6387901797082542
Backend Developer,Pune,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"SQL, Node.js, Python",14.8,2026-02-06,1,-0.3966206140544898,0.712140773427758
Frontend Developer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"HTML/CSS, JavaScript, TypeScript, React",10.4,2026-02-06,2,0.20368822205144316,-0.7368220004017421
Software Engineer,Bhopal,Tier-3,Lead (10+ yrs),13.0,Startup,False,"Git, System Design, Java, Python, LLM Fine-tuning",19.8,2026-02-06,6,-0.14973802294766372,0.7039277574712334
Cloud Engineer,Guwahati,Tier-3,Senior (6-10 yrs),8.0,Enterprise,False,"Azure, Kubernetes, AWS, Linux",21.8,2026-02-06,4,1.2571184165424685,-0.47943593566922443
Data Scientist,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"Deep Learning, Python, SQL, LangChain",27.4,2026-02-06,5,-0.41938577613178696,0.7242997527005401
Cloud Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Azure, Linux, Docker, AWS, Kubernetes",29.4,2026-02-06,4,1.661670717665056,-0.47408132251909957
Frontend Developer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"HTML/CSS, React, TypeScript, JavaScript",27.0,2026-02-06,2,0.20368822205144316,-0.7368220004017421
Frontend Developer,Pune,Tier-1,Junior (1-3 yrs),2.0,Mid-size,True,"HTML/CSS, React, JavaScript, TypeScript",12.2,2026-02-06,2,0.20368822205144316,-0.7368220004017421
Product Manager,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Statistics, SQL, Excel, Agile",26.8,2026-02-06,0,-0.9616284226900484,-0.7354110109582215
Cloud Engineer,Guwahati,Tier-3,Mid (3-6 yrs),4.5,Startup,False,"AWS, Kubernetes, Docker, Azure, Linux",15.4,2026-02-06,4,1.661670717665056,-0.47408132251909957
Data Scientist,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"NLP, Statistics, Machine Learning, Deep Learning",23.8,2026-02-07,5,-0.20809397559201323,-0.35004007068511933
Product Manager,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"SQL, Statistics, Excel, Agile, Communication",15.0,2026-02-07,0,-1.149911168021316,-1.0018294608069462
ML Engineer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Startup,False,"MLOps, Python, Docker, Machine Learning",40.5,2026-02-07,7,0.45500863214478915,0.5105614107930267
Product Manager,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,True,"Statistics, SQL, Agile",15.6,2026-02-07,0,-0.6992457963396397,-0.4264961163340635
Backend Developer,Guwahati,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"Node.js, Python, SQL, Docker, AWS",9.8,2026-02-07,1,0.4261557708173348,0.8469188316863282
Frontend Developer,Indore,Tier-2,Junior (1-3 yrs),2.0,Mid-size,True,"JavaScript, React, TypeScript, HTML/CSS",10.0,2026-02-07,2,0.20368822205144316,-0.7368220004017421
Data Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Enterprise,True,"Spark, Python, Airflow, SQL, AWS, Vector Databases",28.2,2026-02-07,1,-0.01159041519265877,0.9813314388835078
Data Scientist,Indore,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Python, SQL, Deep Learning, Statistics",21.8,2026-02-07,5,-0.7305575522181855,0.41406601881824134
Business Analyst,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"Communication, Excel, SQL",13.2,2026-02-07,0,-0.7501068281344004,-0.5889385159598867
Data Analyst,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Python, Excel, Tableau, Statistics",11.9,2026-02-07,0,-0.6595047555907748,-0.2550392272806474
Software Engineer,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"Git, Java, SQL, Python, System Design",15.5,2026-02-07,6,-0.5610194029198926,0.9349336102039619
Backend Developer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Node.js, Python, AWS, Docker, SQL",13.9,2026-02-07,1,0.4261557708173348,0.8469188316863282
Data Scientist,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Machine Learning, Deep Learning, Statistics, NLP, Python, RAG",21.6,2026-02-07,5,-0.341821853717997,0.3001418792353757
ML Engineer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"MLOps, Docker, Machine Learning",25.3,2026-02-07,7,0.5874541836422603,-0.12228551184052364
Cloud Engineer,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Kubernetes, Docker, Azure, Linux",15.9,2026-02-07,4,1.243446633915819,-0.6035047676275447
QA Engineer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"Manual Testing, Selenium, SQL, Python",7.6,2026-02-07,3,-0.5433531840911712,0.8844988948686637
QA Engineer,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Mid-size,True,"Python, Manual Testing, SQL",20.5,2026-02-07,3,-0.4876948149722671,0.7520397457429396
QA Engineer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Python, SQL, Selenium, Manual Testing",16.7,2026-02-07,3,-0.5433531840911712,0.8844988948686637
ML Engineer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Docker, MLOps, AWS, Python, Machine Learning, LangGraph",29.3,2026-02-07,7,0.8710472773992455,0.6580279218241042
Business Analyst,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Statistics, Power BI, SQL",28.4,2026-02-07,0,-0.7787090823347373,-0.47615503771306744
ML Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"MLOps, Docker, AWS, Prompt Engineering",28.7,2026-02-07,7,0.9877718334978358,-0.059735902011095215
Frontend Developer,Bhopal,Tier-3,Junior (1-3 yrs),2.0,Enterprise,False,"TypeScript, React, JavaScript, HTML/CSS",9.7,2026-02-07,2,0.20368822205144316,-0.7368220004017421
ML Engineer,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"Machine Learning, Docker, AWS, Deep Learning, RAG",28.8,2026-02-07,7,0.9651640695715681,0.06078426982517787
Data Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Python, AWS, Spark",33.9,2026-02-07,1,0.39998126681715973,0.6058896816691957
DevOps Engineer,Jaipur,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,True,"Docker, Linux, AWS, CI/CD, Kubernetes",17.7,2026-02-07,4,1.6666460388166409,-0.47571213905078036
Business Analyst,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Power BI, Statistics, SQL, Communication, Excel",13.1,2026-02-08,0,-1.2293744540164138,-1.05148838218595
DevOps Engineer,Coimbatore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,True,"Docker, Linux, AWS, CI/CD, Kubernetes",15.5,2026-02-08,4,1.6666460388166409,-0.47571213905078036
Data Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Airflow, AWS, SQL",18.1,2026-02-08,1,0.12022815021881164,0.22450705730881193
Cloud Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Docker, Linux, Kubernetes, AWS, Azure",23.5,2026-02-08,4,1.661670717665056,-0.47408132251909957
Data Analyst,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,True,"Python, Statistics, Excel, Tableau, Power BI",20.3,2026-02-08,0,-0.825484037974655,-0.4269670758616292
Business Analyst,Pune,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Communication, SQL, Statistics, Excel, Power BI",17.1,2026-02-08,0,-1.2293744540164138,-1.05148838218595
Data Scientist,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Machine Learning, Statistics, SQL, Deep Learning, NLP",29.6,2026-02-08,5,-0.6204205592127935,-0.10094410047917574
Cloud Engineer,Indore,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Docker, Kubernetes, AWS",23.0,2026-02-08,4,1.2276851819548409,-0.2675719966083664
QA Engineer,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"Python, Selenium, SQL, Manual Testing",9.7,2026-02-08,3,-0.5433531840911712,0.8844988948686637
DevOps Engineer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Kubernetes, CI/CD, Docker",26.0,2026-02-08,4,0.9552315878465375,-0.4655124216222718
Backend Developer,Pune,Tier-1,Mid (3-6 yrs),4.5,Startup,True,"SQL, Python, AWS",16.3,2026-02-08,1,-0.013662924200958187,0.7486651962549916
ML Engineer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Machine Learning, AWS, Deep Learning, Prompt Engineering",26.4,2026-02-08,7,0.5601547461138884,0.057146834764925825
Data Engineer,Jaipur,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"SQL, Python, Spark, AWS",19.9,2026-02-08,1,-0.012345316803620526,0.8549856518751394
Data Scientist,Nagpur,Tier-3,Fresher (0-1 yrs),0.5,Startup,False,"Python, SQL, Deep Learning, LangChain",11.2,2026-02-08,5,-0.41938577613178696,0.7242997527005401
Business Analyst,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Excel, SQL, Statistics, Communication",12.4,2026-02-08,0,-1.0633951716325336,-0.8795605336049682
DevOps Engineer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Kubernetes, CI/CD, AWS, Docker, Linux",23.8,2026-02-08,4,1.6666460388166409,-0.47571213905078036
DevOps Engineer,Lucknow,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"AWS, Linux, Docker",17.7,2026-02-08,4,1.228851879260747,-0.2675462459713312
Data Analyst,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Excel, Statistics, Power BI, Tableau, SQL",25.0,2026-02-08,0,-1.1053650700979643,-0.810718028289236
DevOps Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"CI/CD, AWS, Kubernetes, Docker, Linux",28.5,2026-02-08,4,1.6666460388166409,-0.47571213905078036
Data Engineer,Lucknow,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"Airflow, AWS, Spark, Python",19.3,2026-02-08,1,0.40142678973945833,0.7145784653565664
Cloud Engineer,Lucknow,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Kubernetes, Docker, AWS, Azure",26.4,2026-02-08,4,1.3684803504441898,-0.3344581599821459
Backend Developer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"Node.js, SQL, AWS, Python",9.8,2026-02-08,1,0.021603469694747274,0.8415642185362032
Data Analyst,Lucknow,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"Statistics, Power BI, SQL, Tableau, Excel",10.3,2026-02-08,0,-1.1053650700979643,-0.810718028289236
ML Engineer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Docker, Python, Machine Learning, Deep Learning, AWS",25.5,2026-02-08,7,0.8340008447026095,0.6762961651717836
Software Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Java, System Design, Git, Python",13.6,2026-02-08,6,-0.1486928192991124,0.6858376399980183
QA Engineer,Nagpur,Tier-3,Junior (1-3 yrs),2.0,Startup,True,"Python, SQL, Selenium",7.8,2026-02-08,3,-0.4875453770690994,0.7517009002722704
DevOps Engineer,Jaipur,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"AWS, CI/CD, Linux",11.3,2026-02-08,4,0.9700700677790932,-0.34141783902691636
DevOps Engineer,Jaipur,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,False,"Linux, AWS, CI/CD, Docker",15.7,2026-02-08,4,1.3746223689016808,-0.3360632258767915
Cloud Engineer,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"AWS, Linux, Docker, Kubernetes",35.3,2026-02-09,4,1.520875549175707,-0.4071951591453201
Frontend Developer,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Enterprise,True,"HTML/CSS, React, TypeScript, JavaScript",12.0,2026-02-09,2,0.20368822205144316,-0.7368220004017421
Product Manager,Coimbatore,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"SQL, Statistics, Communication, Agile",19.4,2026-02-09,0,-0.8875285416709073,-0.692914566182788
Data Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"SQL, Airflow, AWS, Python, Spark",24.6,2026-02-09,1,-0.010899793881321937,0.9636744355625101
Data Scientist,Pune,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"NLP, SQL, Deep Learning",17.2,2026-02-09,5,-0.323299300644717,0.10375187651007162
Data Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Python, AWS, SQL, Spark, Airflow",25.2,2026-02-09,1,-0.010899793881321937,0.9636744355625101
Product Manager,Mumbai,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Excel, Agile, Communication, Statistics",33.1,2026-02-09,0,-0.7375845844005358,-1.2509254310128894
Data Analyst,Bangalore,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Python, Excel, Tableau, Statistics",30.6,2026-02-09,0,-0.6595047555907748,-0.2550392272806474
QA Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,True,"SQL, Selenium, Manual Testing",7.4,2026-02-09,3,-0.4109076325937,0.25165197223511326
QA Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"SQL, Manual Testing, Python",26.0,2026-02-09,3,-0.4876948149722671,0.7520397457429396
Data Scientist,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Enterprise,True,"SQL, Statistics, NLP, Python, Deep Learning, Prompt Engineering",17.9,2026-02-09,5,-0.7707725446039262,0.465028986875358
Software Engineer,Guwahati,Tier-3,Senior (6-10 yrs),8.0,Startup,False,"Python, Git, Java, SQL, System Design",13.2,2026-02-09,6,-0.5610194029198926,0.9349336102039619
DevOps Engineer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Linux, AWS, Docker, Kubernetes",23.5,2026-02-09,4,1.520875549175707,-0.4071951591453201
Frontend Developer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"JavaScript, HTML/CSS, React, TypeScript",16.4,2026-02-09,2,0.20368822205144316,-0.7368220004017421
Frontend Developer,Guwahati,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"HTML/CSS, JavaScript, React",13.1,2026-02-09,2,0.18098509203574453,-0.6182798414254126
Business Analyst,Pune,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Power BI, Communication, SQL",9.6,2026-02-09,0,-0.6537034841678717,-0.4519514699167104
